sale_id,sale_date,product,location,revenue
3910,2023-01-29,Starter Pack,19101 Philadelphia PA,24474.37
3911,2023-01-30,Consulting,Miami 33101,5509.06
3912,2023-01-30,Pro License,"Newark, NJ, 07101",65215.25
3913,2023-01-30,Support,"Philadelphia, PA 19101",43846.63
3914,2023-01-31,Support,98101,66557.27
3915,2023-01-31,Starter Pack,48202 Detroit,24123.16
3916,2023-02-01,Enterprise Suite,"New York, NY, 10003",62410.96
3917,2023-02-01,Enterprise Suite,10002,69716.43
3918,2023-02-02,Support,77002,46180.84
3919,2023-02-02,Consulting,19101,56596.73
3920,2023-02-02,Support,"Seattle, WA, 98102",71826.57
3921,2023-02-02,Support,43201,4747.88
3922,2023-02-03,Enterprise Suite,55402 Minneapolis MN,17016.51
3923,2023-02-03,Starter Pack,Chicago 60602,38121.41
3924,2023-02-03,Pro License,19101 Philadelphia PA,45933.14
3925,2023-02-04,Enterprise Suite,Chicago 60602,25574.68
3926,2023-02-04,Starter Pack,33101 Miami FL,49988.35
3927,2023-02-04,Consulting,10003,28558.52
3928,2023-02-04,Enterprise Suite,94102,42513.95
3929,2023-02-04,Starter Pack,Boston 02101,5209.67
3930,2023-02-05,Enterprise Suite,55402 Minneapolis,32560.06
3931,2023-02-05,Consulting,"Chicago, IL 60601",27441.69
3932,2023-02-05,Pro License,06101 Hartford,22685.13
3933,2023-02-05,Starter Pack,94102 San Francisco,25138.96
3934,2023-02-05,Pro License,02101 Boston MA,32465.8
3935,2023-02-06,Enterprise Suite,"New York, NY, 10003",46440.75
3936,2023-02-06,Pro License,Phoenix 85001,10455.08
3937,2023-02-06,Support,90210 Los Angeles CA,56576.61
3938,2023-02-06,Enterprise Suite,97201 Portland OR,57919.65
3939,2023-02-06,Enterprise Suite,33101 Miami,10168.7
3940,2023-02-07,Starter Pack,06101 Hartford CT,69893.85
3941,2023-02-07,Support,"Hartford, CT, 06101",71765.37
3942,2023-02-08,Starter Pack,"Richmond, VA, 23219",38657.97
3943,2023-02-08,Consulting,"Miami, FL 33101",34206.23
3944,2023-02-09,Pro License,33102 Miami FL,24551.01
3945,2023-02-09,Pro License,Boston 02102,34978.15
3946,2023-02-09,Consulting,02102 Boston MA,15612.57
3947,2023-02-10,Starter Pack,"Houston, TX 77002",32738.24
3948,2023-02-10,Pro License,"Detroit, MI 48201",9612.46
3949,2023-02-10,Support,"Newark, NJ 07101",32619.24
3950,2023-02-10,Starter Pack,30301,8933.29
3951,2023-02-11,Starter Pack,"New York, NY, 10003",66652.77
3952,2023-02-11,Starter Pack,53201 Milwaukee,9520.26
3953,2023-02-11,Pro License,"New York, NY, 10003",18994.18
3954,2023-02-11,Pro License,43201 Columbus,18316.67
3955,2023-02-11,Enterprise Suite,"Miami, FL, 33102",57675.45
3956,2023-02-12,Consulting,85001 Phoenix,37690.78
3957,2023-02-12,Support,60602 Chicago IL,26623.05
3958,2023-02-13,Starter Pack,Atlanta 30302,44654.46
3959,2023-02-13,Starter Pack,94102 San Francisco,49574.74
3960,2023-02-14,Enterprise Suite,"Portland, OR, 97201",57248.0
3961,2023-02-14,Enterprise Suite,55401 Minneapolis,3801.97
3962,2023-02-14,Pro License,Raleigh 27601,14664.47
3963,2023-02-15,Starter Pack,33102 Miami FL,50225.96
3964,2023-02-15,Enterprise Suite,"Detroit, MI 48202",44407.05
3965,2023-02-15,Enterprise Suite,30302,48982.18
3966,2023-02-15,Consulting,19102 Philadelphia PA,58347.92
3967,2023-02-16,Support,Hartford 06101,45828.34
3968,2023-02-16,Pro License,"Raleigh, NC 27601",36819.11
3969,2023-02-16,Starter Pack,Atlanta 30301,10678.3
3970,2023-02-16,Enterprise Suite,"New York, NY, 10003",71178.71
3971,2023-02-16,Support,02102 Boston MA,76715.79
3972,2023-02-17,Enterprise Suite,"Detroit, MI 48202",49588.25
3973,2023-02-17,Support,"San Francisco, CA, 94102",78103.79
3974,2023-02-17,Pro License,New York 10001,5800.4
3975,2023-02-17,Enterprise Suite,10002 New York NY,79794.73
3976,2023-02-17,Consulting,19102,30094.14
3977,2023-02-18,Consulting,10001 New York,23328.94
3978,2023-02-18,Consulting,85001 Phoenix,59494.01
3979,2023-02-18,Support,60602,41505.96
3980,2023-02-19,Pro License,"New York, NY 10001",71171.1
3981,2023-02-19,Starter Pack,Columbus 43201,31267.65
3982,2023-02-19,Support,02101,10718.9
3983,2023-02-19,Support,06101 Hartford,70313.12
3984,2023-02-19,Pro License,Philadelphia 19102,45442.2
3985,2023-02-20,Enterprise Suite,85001 Phoenix AZ,34807.82
3986,2023-02-20,Consulting,Newark 07101,61739.09
3987,2023-02-20,Pro License,Houston 77002,49451.95
3988,2023-02-20,Pro License,"San Francisco, CA 94102",18422.11
3989,2023-02-20,Consulting,60601,18089.18
3990,2023-02-21,Starter Pack,Richmond 23219,56225.34
3991,2023-02-21,Enterprise Suite,90210 Los Angeles,85016.09
3992,2023-02-22,Consulting,"Minneapolis, MN 55401",13407.14
3993,2023-02-22,Enterprise Suite,98101 Seattle WA,87168.18
3994,2023-02-23,Consulting,06101,60975.72
3995,2023-02-23,Enterprise Suite,10003 New York NY,75788.6
3996,2023-02-24,Support,43201,20748.31
3997,2023-02-24,Consulting,10002,33971.31
3998,2023-02-24,Pro License,48202,47134.84
3999,2023-02-25,Starter Pack,30301 Atlanta,17479.53
4000,2023-02-25,Support,02101 Boston MA,66304.83
4001,2023-02-25,Enterprise Suite,"Miami, FL 33101",27865.71
4002,2023-02-26,Pro License,98101 Seattle WA,70096.37
4003,2023-02-26,Starter Pack,30301 Atlanta,59083.43
4004,2023-02-26,Starter Pack,10003 New York NY,13687.14
4005,2023-02-26,Consulting,New York 10001,64535.85
4006,2023-02-26,Consulting,"Minneapolis, MN, 55401",16325.13
4007,2023-02-27,Pro License,"Los Angeles, CA, 90210",9874.13
4008,2023-02-27,Enterprise Suite,43201,31496.41
4009,2023-02-27,Consulting,"Philadelphia, PA, 19102",55026.93
4010,2023-02-28,Support,02101 Boston MA,43054.96
4011,2023-02-28,Starter Pack,02102 Boston MA,65246.49
4012,2023-03-01,Consulting,10002 New York,58598.96
4013,2023-03-01,Support,"Houston, TX, 77002",25962.74
4014,2023-03-01,Support,"Los Angeles, CA 90210",70396.79
4015,2023-03-02,Support,97201 Portland,13530.99
4016,2023-03-02,Starter Pack,77001 Houston TX,33510.08
4017,2023-03-02,Support,Milwaukee 53201,32565.3
4018,2023-03-02,Enterprise Suite,77001 Houston,21830.17
4019,2023-03-03,Support,94102 San Francisco CA,80536.43
4020,2023-03-03,Pro License,33102,57337.44
4021,2023-03-04,Pro License,"Atlanta, GA 30302",19782.6
4022,2023-03-04,Enterprise Suite,"Los Angeles, CA 90001",53368.87
4023,2023-03-04,Consulting,New York 10002,79251.7
4024,2023-03-05,Consulting,06101,39288.61
4025,2023-03-05,Pro License,98102 Seattle,20608.83
4026,2023-03-05,Pro License,30302 Atlanta,32639.65
4027,2023-03-05,Support,Columbus 43201,33209.1
4028,2023-03-05,Starter Pack,10002,67697.84
4029,2023-03-06,Enterprise Suite,Los Angeles 90210,80531.75
4030,2023-03-06,Support,Seattle 98101,34672.54
4031,2023-03-06,Starter Pack,90001 Los Angeles CA,55603.02
4032,2023-03-06,Starter Pack,77001,27746.3
4033,2023-03-07,Enterprise Suite,Milwaukee 53201,18546.44
4034,2023-03-07,Consulting,10001,47134.55
4035,2023-03-07,Support,77001 Houston,46689.99
4036,2023-03-07,Enterprise Suite,55401 Minneapolis,49062.76
4037,2023-03-07,Consulting,33102 Miami FL,47301.46
4038,2023-03-08,Starter Pack,27601 Raleigh NC,36493.84
4039,2023-03-08,Enterprise Suite,60601,32049.98
4040,2023-03-08,Pro License,77002,30269.79
4041,2023-03-09,Consulting,"San Francisco, CA 94102",42476.84
4042,2023-03-09,Enterprise Suite,"Boston, MA 02102",79883.26
4043,2023-03-10,Pro License,02102 Boston MA,11091.06
4044,2023-03-10,Enterprise Suite,55401,41530.91
4045,2023-03-10,Enterprise Suite,02102 Boston MA,33139.36
4046,2023-03-11,Support,19101,26977.59
4047,2023-03-11,Consulting,Detroit 48202,4607.53
4048,2023-03-11,Consulting,"Miami, FL, 33102",52694.92
4049,2023-03-11,Enterprise Suite,"Los Angeles, CA, 90210",58666.12
4050,2023-03-12,Starter Pack,30302,39337.66
4051,2023-03-12,Support,94101 San Francisco,43014.56
4052,2023-03-12,Consulting,Los Angeles 90001,19634.23
4053,2023-03-12,Consulting,"Los Angeles, CA, 90001",70089.17
4054,2023-03-13,Support,07101,30841.29
4055,2023-03-13,Consulting,"San Francisco, CA 94101",66899.01
4056,2023-03-13,Support,"Boston, MA, 02101",78648.68
4057,2023-03-14,Support,"Richmond, VA, 23219",4295.9
4058,2023-03-14,Pro License,Richmond 23219,6828.01
4059,2023-03-15,Pro License,97201 Portland,25497.5
4060,2023-03-15,Pro License,Minneapolis 55402,36316.11
4061,2023-03-15,Consulting,55402,45959.33
4062,2023-03-16,Pro License,Philadelphia 19101,39819.13
4063,2023-03-16,Pro License,19102,10894.59
4064,2023-03-16,Consulting,Milwaukee 53201,7405.76
4065,2023-03-16,Starter Pack,San Francisco 94102,88281.71
4066,2023-03-16,Support,97201 Portland,47642.84
4067,2023-03-17,Consulting,06101,19279.04
4068,2023-03-17,Support,60602,16740.72
4069,2023-03-17,Starter Pack,77002,52279.8
4070,2023-03-17,Starter Pack,77001 Houston TX,52255.0
4071,2023-03-17,Enterprise Suite,"New York, NY 10003",77980.89
4072,2023-03-18,Pro License,"Chicago, IL 60602",49756.58
4073,2023-03-18,Enterprise Suite,"Atlanta, GA 30301",41876.78
4074,2023-03-18,Pro License,"Phoenix, AZ 85001",50871.27
4075,2023-03-18,Pro License,San Francisco 94101,62051.21
4076,2023-03-19,Enterprise Suite,"New York, NY 10001",67546.84
4077,2023-03-19,Pro License,33101 Miami,8833.26
4078,2023-03-20,Starter Pack,"Houston, TX, 77002",35633.63
4079,2023-03-20,Support,"San Francisco, CA 94101",71889.14
4080,2023-03-20,Pro License,30302 Atlanta GA,46199.07
4081,2023-03-20,Support,Raleigh 27601,52968.65
4082,2023-03-20,Starter Pack,Detroit 48202,21604.41
4083,2023-03-21,Support,10002 New York NY,41961.96
4084,2023-03-21,Enterprise Suite,"Seattle, WA 98101",39833.64
4085,2023-03-21,Consulting,"Phoenix, AZ 85001",64809.37
4086,2023-03-21,Support,Raleigh 27601,54317.81
4087,2023-03-21,Enterprise Suite,"New York, NY 10001",32381.47
4088,2023-03-22,Pro License,Philadelphia 19101,54418.29
4089,2023-03-22,Starter Pack,"Atlanta, GA, 30302",38862.97
4090,2023-03-22,Consulting,"Houston, TX, 77002",7912.78
4091,2023-03-23,Support,"New York, NY 10001",63296.49
4092,2023-03-23,Consulting,19102 Philadelphia PA,56506.06
4093,2023-03-23,Support,"Houston, TX, 77001",44751.91
4094,2023-03-23,Support,Miami 33101,7146.94
4095,2023-03-24,Support,90001,87388.99
4096,2023-03-24,Support,60601 Chicago IL,13290.52
4097,2023-03-24,Enterprise Suite,Chicago 60602,39600.77
4098,2023-03-24,Enterprise Suite,07101 Newark,71913.24
4099,2023-03-25,Support,"Atlanta, GA 30302",40751.87
4100,2023-03-25,Starter Pack,"Richmond, VA, 23219",31919.59
4101,2023-03-26,Starter Pack,"Detroit, MI, 48201",44359.58
4102,2023-03-26,Enterprise Suite,"San Francisco, CA, 94102",52497.43
4103,2023-03-26,Consulting,"Philadelphia, PA, 19101",26267.45
4104,2023-03-27,Consulting,10003,57146.03
4105,2023-03-27,Pro License,55402 Minneapolis MN,46335.17
4106,2023-03-27,Consulting,Los Angeles 90001,43596.65
4107,2023-03-27,Support,"Miami, FL 33101",4494.42
4108,2023-03-27,Enterprise Suite,60601 Chicago IL,20261.52
4109,2023-03-28,Support,"Portland, OR 97201",47571.45
4110,2023-03-28,Support,53201 Milwaukee WI,28014.89
4111,2023-03-29,Pro License,San Francisco 94102,47766.99
4112,2023-03-29,Pro License,"Detroit, MI 48202",26773.61
4113,2023-03-29,Support,10003 New York,64289.6
4114,2023-03-29,Pro License,"New York, NY, 10001",34894.52
4115,2023-03-29,Starter Pack,27601,24014.81
4116,2023-03-30,Support,53201 Milwaukee,20285.08
4117,2023-03-30,Enterprise Suite,"Portland, OR, 97201",53812.25
4118,2023-03-30,Support,Hartford 06101,17593.97
4119,2023-03-30,Starter Pack,55401 Minneapolis,42919.12
4120,2023-03-31,Consulting,Los Angeles 90001,44697.61
4121,2023-03-31,Support,07101 Newark,31476.49
4122,2023-03-31,Pro License,"Miami, FL, 33101",39383.17
4123,2023-04-01,Pro License,Los Angeles 90001,75745.9
4124,2023-04-01,Pro License,19102 Philadelphia,30513.96
4125,2023-04-01,Starter Pack,Philadelphia 19101,56335.19
4126,2023-04-01,Consulting,Minneapolis 55401,36676.2
4127,2023-04-02,Support,Milwaukee 53201,10048.61
4128,2023-04-02,Pro License,"Los Angeles, CA, 90001",85469.44
4129,2023-04-02,Support,"Atlanta, GA, 30302",22569.53
4130,2023-04-02,Support,43201,6906.59
4131,2023-04-03,Consulting,43201 Columbus OH,19558.6
4132,2023-04-03,Support,23219 Richmond,57506.76
4133,2023-04-03,Consulting,"New York, NY, 10002",50741.29
4134,2023-04-03,Pro License,60602,41593.38
4135,2023-04-03,Support,33102,20477.3
4136,2023-04-04,Support,"Hartford, CT 06101",73541.03
4137,2023-04-04,Support,"Houston, TX, 77002",5672.72
4138,2023-04-05,Enterprise Suite,27601,18340.63
4139,2023-04-05,Starter Pack,43201,12088.92
4140,2023-04-05,Enterprise Suite,48202 Detroit,16095.2
4141,2023-04-05,Pro License,"Detroit, MI, 48202",11710.27
4142,2023-04-06,Pro License,"Columbus, OH 43201",31730.22
4143,2023-04-06,Support,85001,67138.7
4144,2023-04-06,Consulting,27601 Raleigh,48531.81
4145,2023-04-07,Starter Pack,New York 10002,76985.02
4146,2023-04-07,Enterprise Suite,19102,26260.91
4147,2023-04-08,Support,33101 Miami FL,29028.08
4148,2023-04-08,Support,"Hartford, CT 06101",57205.92
4149,2023-04-08,Pro License,"Boston, MA 02101",50380.38
4150,2023-04-08,Pro License,New York 10001,25376.15
4151,2023-04-09,Pro License,90001 Los Angeles,19674.32
4152,2023-04-09,Starter Pack,98101 Seattle WA,40950.98
4153,2023-04-09,Consulting,94102 San Francisco CA,40903.06
4154,2023-04-09,Pro License,Seattle 98102,29481.2
4155,2023-04-10,Starter Pack,55401 Minneapolis MN,26490.0
4156,2023-04-10,Consulting,55401 Minneapolis,37178.61
4157,2023-04-10,Support,48202 Detroit,39805.17
4158,2023-04-10,Starter Pack,33101 Miami FL,31615.78
4159,2023-04-10,Consulting,06101 Hartford,77572.58
4160,2023-04-11,Enterprise Suite,07101,74943.09
4161,2023-04-11,Starter Pack,10003 New York,16695.74
4162,2023-04-12,Pro License,Atlanta 30302,7146.65
4163,2023-04-12,Starter Pack,06101,64948.41
4164,2023-04-12,Starter Pack,"Atlanta, GA 30301",3317.47
4165,2023-04-13,Consulting,30301 Atlanta GA,39104.82
4166,2023-04-13,Starter Pack,33101 Miami,41873.71
4167,2023-04-14,Support,"Milwaukee, WI, 53201",20519.63
4168,2023-04-14,Pro License,"San Francisco, CA 94101",18102.08
4169,2023-04-14,Consulting,"Seattle, WA, 98102",81504.98
4170,2023-04-14,Pro License,"Chicago, IL, 60602",32870.99
4171,2023-04-15,Support,"Newark, NJ, 07101",32472.06
4172,2023-04-15,Starter Pack,Houston 77002,55396.74
4173,2023-04-16,Pro License,"Atlanta, GA, 30301",48906.93
4174,2023-04-16,Pro License,19102,60278.46
4175,2023-04-17,Enterprise Suite,"Miami, FL, 33102",37575.02
4176,2023-04-17,Enterprise Suite,"Detroit, MI 48201",31955.26
4177,2023-04-17,Support,New York 10001,71411.16
4178,2023-04-18,Pro License,"Richmond, VA, 23219",30903.66
4179,2023-04-18,Support,Portland 97201,34980.6
4180,2023-04-18,Enterprise Suite,"Phoenix, AZ, 85001",39938.13
4181,2023-04-18,Pro License,97201 Portland,20863.06
4182,2023-04-18,Starter Pack,"Phoenix, AZ, 85001",44997.96
4183,2023-04-19,Consulting,Chicago 60601,25224.0
4184,2023-04-19,Support,10003,29407.57
4185,2023-04-19,Consulting,"San Francisco, CA 94102",74600.11
4186,2023-04-19,Consulting,27601,44584.71
4187,2023-04-20,Consulting,Seattle 98102,86669.45
4188,2023-04-20,Pro License,Boston 02102,39287.51
4189,2023-04-20,Pro License,98102 Seattle WA,72125.78
4190,2023-04-21,Pro License,New York 10002,29436.7
4191,2023-04-21,Pro License,30301,45236.69
4192,2023-04-21,Support,98101,73149.85
4193,2023-04-22,Pro License,Raleigh 27601,34528.77
4194,2023-04-22,Starter Pack,"Houston, TX, 77002",21530.84
4195,2023-04-22,Support,Raleigh 27601,47993.05
4196,2023-04-22,Starter Pack,48202 Detroit,28685.32
4197,2023-04-23,Consulting,"Hartford, CT, 06101",41682.74
4198,2023-04-23,Consulting,94101 San Francisco,24384.75
4199,2023-04-23,Support,27601 Raleigh,56688.21
4200,2023-04-23,Support,"Richmond, VA 23219",52329.69
4201,2023-04-23,Consulting,06101 Hartford CT,18534.54
4202,2023-04-24,Pro License,"New York, NY 10001",19009.6
4203,2023-04-24,Starter Pack,Boston 02102,17156.72
4204,2023-04-24,Consulting,"Portland, OR, 97201",69818.63
4205,2023-04-24,Starter Pack,Hartford 06101,21067.79
4206,2023-04-24,Enterprise Suite,"Raleigh, NC, 27601",10448.09
4207,2023-04-25,Consulting,"Newark, NJ, 07101",64492.52
4208,2023-04-25,Pro License,02101,46098.46
4209,2023-04-26,Consulting,23219 Richmond VA,46376.82
4210,2023-04-26,Support,97201 Portland OR,49564.42
4211,2023-04-27,Starter Pack,"Minneapolis, MN, 55402",34812.67
4212,2023-04-27,Pro License,"San Francisco, CA, 94102",36018.6
4213,2023-04-27,Enterprise Suite,Los Angeles 90001,83641.42
4214,2023-04-27,Starter Pack,New York 10002,25859.76
4215,2023-04-27,Support,53201 Milwaukee WI,32979.53
4216,2023-04-28,Starter Pack,Hartford 06101,39516.11
4217,2023-04-28,Support,30301,52704.38
4218,2023-04-28,Support,New York 10002,63420.86
4219,2023-04-28,Enterprise Suite,55402 Minneapolis,33872.4
4220,2023-04-29,Support,Phoenix 85001,29283.47
4221,2023-04-29,Pro License,02101,50906.01
4222,2023-04-29,Enterprise Suite,Los Angeles 90210,89342.99
4223,2023-04-30,Enterprise Suite,Philadelphia 19101,50652.29
4224,2023-04-30,Pro License,"Los Angeles, CA, 90001",10066.98
4225,2023-04-30,Pro License,77001,9586.9
4226,2023-04-30,Pro License,97201,40449.37
4227,2023-04-30,Enterprise Suite,06101,50437.8
4228,2023-05-01,Pro License,Milwaukee 53201,21329.42
4229,2023-05-01,Enterprise Suite,"New York, NY 10003",14071.76
4230,2023-05-02,Support,"Minneapolis, MN 55401",33762.45
4231,2023-05-02,Support,"Raleigh, NC, 27601",14283.23
4232,2023-05-02,Support,Atlanta 30301,5110.31
4233,2023-05-03,Support,53201,18191.03
4234,2023-05-03,Starter Pack,33101 Miami FL,28954.57
4235,2023-05-03,Starter Pack,Philadelphia 19102,16222.38
4236,2023-05-03,Enterprise Suite,19102 Philadelphia PA,11757.53
4237,2023-05-03,Pro License,90001 Los Angeles,58529.27
4238,2023-05-04,Pro License,48202 Detroit MI,49135.22
4239,2023-05-04,Enterprise Suite,60602 Chicago IL,20027.69
4240,2023-05-05,Starter Pack,"Columbus, OH, 43201",49739.22
4241,2023-05-05,Enterprise Suite,"Milwaukee, WI, 53201",42303.01
4242,2023-05-05,Pro License,"New York, NY, 10001",65402.16
4243,2023-05-06,Support,"Newark, NJ 07101",63441.42
4244,2023-05-06,Pro License,"New York, NY 10002",63227.22
4245,2023-05-06,Pro License,"Hartford, CT 06101",15640.93
4246,2023-05-06,Support,55402 Minneapolis,28385.36
4247,2023-05-07,Pro License,Detroit 48201,38603.46
4248,2023-05-07,Enterprise Suite,"New York, NY, 10002",24451.79
4249,2023-05-07,Consulting,77001,4461.8
4250,2023-05-07,Support,Seattle 98101,16341.48
4251,2023-05-07,Consulting,85001 Phoenix,25387.77
4252,2023-05-08,Enterprise Suite,"Houston, TX 77002",37146.81
4253,2023-05-08,Support,19101,37341.64
4254,2023-05-09,Starter Pack,30302 Atlanta GA,10409.29
4255,2023-05-09,Starter Pack,Philadelphia 19102,30679.27
4256,2023-05-09,Starter Pack,10001,21637.77
4257,2023-05-09,Enterprise Suite,27601 Raleigh NC,6342.92
4258,2023-05-09,Consulting,"Columbus, OH 43201",45583.06
4259,2023-05-10,Starter Pack,43201 Columbus OH,22313.08
4260,2023-05-10,Support,"Boston, MA, 02102",32816.6
4261,2023-05-10,Consulting,Minneapolis 55402,19854.55
4262,2023-05-10,Enterprise Suite,Raleigh 27601,17323.03
4263,2023-05-10,Enterprise Suite,23219,29319.51
4264,2023-05-11,Support,02101,62686.77
4265,2023-05-11,Consulting,10003 New York NY,20541.46
4266,2023-05-12,Starter Pack,19102,38699.43
4267,2023-05-12,Support,94101,19597.45
4268,2023-05-12,Starter Pack,"New York, NY 10001",43763.89
4269,2023-05-13,Enterprise Suite,77001 Houston,36786.6
4270,2023-05-13,Pro License,02101 Boston MA,39759.15
4271,2023-05-14,Pro License,90210,44048.9
4272,2023-05-14,Starter Pack,97201,65860.19
4273,2023-05-15,Support,60602 Chicago,19333.81
4274,2023-05-15,Consulting,San Francisco 94101,31219.87
4275,2023-05-16,Support,"Miami, FL 33102",4413.04
