order_id,business_id,business_name,account_handle,dma_region,business_type,order_date,order_amount,client_tier
ORD-1037755,BIZ-100309, Redwood Studios ,redwoodstudios,Dallas-Ft. Worth,MANUFACTURING,,,gold
ORD-6137252,BIZ-100309,Redwood Studios LLC,redwoodstudios, Dallas-Ft. Worth ,manufacturing,2024-05-28,2717.04,silver
ORD-6512781,BIZ-100309,REDWOOD STUDIOS,,DALLAS-FT. WORTH,Manufacturing,2025-14-01,,gold
ORD-5331763,BIZ-100310,TRUENORTH RETAIL, truenorthretail ,phoenix,RETAIL,2023-05-13,9081.87,SILVER
ORD-5844899,BIZ-100310,truenorth retail,,Phoenix,Retail,2023-04-10,4378.78,silver
ORD-5530705,BIZ-100311,TRUENORTH DIGITAL,truenorthdigital, Seattle ,HOSPITALITY,03/08/2025,-250.0,Bronze
ORD-3048456,BIZ-100311, TrueNorth Digital ,,seattle,Hospitality,2024/06/07,,silver
ORD-1305807,BIZ-100312,Luna Supply LLC,lunasupply,Chicago,Technology,2023-09-14,-250.0,silver
ORD-6895221,BIZ-100312,Luna Supply, lunasupply , Chicago ,TECHNOLOGY,05/05/2024,,silver
ORD-4190081,BIZ-100312,Luna Supply LLC,,Chicago,technology,2023-06-21,,BRONZE
ORD-8681501,BIZ-100312, Luna Supply , lunasupply ,chicago,Technology,02/28/2025,-250.0,SILVER
ORD-7250140,BIZ-100312,luna supply,,Chicago,TECHNOLOGY,2025-14-01,-250.0,BRONZE
ORD-2954443,BIZ-100312,Luna Supply LLC,LUNASUPPLY, Chicago ,TECHNOLOGY,,,Gold
ORD-1544925,BIZ-100313,redwood logistics,REDWOODLOGISTICS,atlanta,healthcare,2025-14-01,1537.91,Silver
ORD-3297127,BIZ-100313,redwood logistics,,ATLANTA,HEALTHCARE,2024/11/11,-250.0,SILVER
ORD-9359869,BIZ-100313,redwood logistics, redwoodlogistics , Atlanta ,Healthcare,03/18/2023,4908.14,GOLD
ORD-2679778,BIZ-100313,redwood logistics,redwoodlogistics,Atlanta,HEALTHCARE,2024/06/21,-250.0,silver
ORD-2322696,BIZ-100313,REDWOOD LOGISTICS,redwoodlogistics,atlanta,HEALTHCARE,,3798.72,PLATINUM
ORD-5986295,BIZ-100313,Redwood Logistics LLC, redwoodlogistics ,Atlanta,HEALTHCARE,07/16/2024,1628.27,Platinum
ORD-1873312,BIZ-100314,REDWOOD SOLUTIONS,redwoodsolutions,Atlanta,finance,10/03/2023,,SILVER
ORD-2793332,BIZ-100314,redwood solutions,REDWOODSOLUTIONS,ATLANTA,Finance,2024/02/20,-250.0,PLATINUM
ORD-2742713,BIZ-100314,Redwood Solutions,,ATLANTA,finance,2025-06-06,-250.0,silver
ORD-1088692,BIZ-100314,Redwood Solutions LLC, redwoodsolutions ,ATLANTA,FINANCE,,-250.0,Platinum
ORD-9854698,BIZ-100315,novatech analytics, novatechanalytics ,NEW YORK,TECHNOLOGY,,,silver
ORD-3091259,BIZ-100315, NovaTech Analytics , novatechanalytics , New York ,Technology,09/23/2024,,PLATINUM
ORD-4093012,BIZ-100315,NovaTech Analytics LLC,novatechanalytics,NEW YORK,Technology,05/12/2023,1231.19,PLATINUM
ORD-7622282,BIZ-100315,NOVATECH ANALYTICS,NOVATECHANALYTICS,new york,Technology,,113.81,PLATINUM
ORD-7934960,BIZ-100315,NovaTech Analytics, novatechanalytics ,NEW YORK,TECHNOLOGY,2023-01-15,820.24,SILVER
ORD-7353945,BIZ-100316,Riverstone Hospitality LLC, riverstonehospitality , Atlanta ,healthcare,2024-02-25,,SILVER
ORD-5072979,BIZ-100316, Riverstone Hospitality ,,atlanta,HEALTHCARE,07/12/2023,13665.87,gold
ORD-1999793,BIZ-100316, Riverstone Hospitality ,,atlanta,Healthcare,2025-14-01,,Silver
ORD-8149648,BIZ-100316,Riverstone Hospitality,,Atlanta,healthcare,2025-14-01,,silver
ORD-8999967,BIZ-100317, Riverstone Analytics , riverstoneanalytics ,SEATTLE,HEALTHCARE,2025-05-09,7669.73,Platinum
ORD-7452209,BIZ-100317,RIVERSTONE ANALYTICS,,SEATTLE,Healthcare,2024/05/12,3634.09,Silver
ORD-9665105,BIZ-100317,riverstone analytics,,Seattle,Healthcare,,,Silver
ORD-5098576,BIZ-100317,Riverstone Analytics LLC,,SEATTLE,healthcare,2025-14-01,4889.51,SILVER
ORD-6726001,BIZ-100318,Crescent Media,,LOS ANGELES,Logistics,03/05/2024,,Silver
ORD-5562422,BIZ-100318,Crescent Media LLC,CRESCENTMEDIA, Los Angeles ,logistics,,,Bronze
ORD-4292843,BIZ-100318,CRESCENT MEDIA, crescentmedia ,Los Angeles,LOGISTICS,2024/10/01,,Bronze
ORD-8228013,BIZ-100318,Crescent Media LLC,crescentmedia,Los Angeles,Logistics,,4490.03,silver
ORD-7918250,BIZ-100318,Crescent Media LLC,crescentmedia,Los Angeles,logistics,,7714.42,silver
ORD-2624977,BIZ-100318,Crescent Media, crescentmedia ,Los Angeles,logistics,2025-14-01,-250.0,Bronze
ORD-6717914,BIZ-100319,BRIGHTPATH NETWORKS,,Seattle,Logistics,2023/04/06,15737.82,gold
ORD-5648656,BIZ-100319,BrightPath Networks LLC,BRIGHTPATHNETWORKS,Seattle,LOGISTICS,2024-05-02,3999.04,Gold
ORD-4847505,BIZ-100319,BrightPath Networks LLC, brightpathnetworks ,Seattle,LOGISTICS,2024/05/30,-250.0,PLATINUM
ORD-2635966,BIZ-100320,BrightPath Solutions LLC,brightpathsolutions,chicago,Retail,2023-01-28,4129.34,PLATINUM
ORD-4285919,BIZ-100320,BRIGHTPATH SOLUTIONS,BRIGHTPATHSOLUTIONS,CHICAGO,RETAIL,2025-14-01,-250.0,GOLD
ORD-2977634,BIZ-100320,BRIGHTPATH SOLUTIONS, brightpathsolutions ,chicago,retail,2025-14-01,6265.36,Bronze
ORD-3875197,BIZ-100321,velocity technologies,velocitytechnologies,NEW YORK,marketing,2025-14-01,20288.35,Gold
ORD-7963431,BIZ-100321,Velocity Technologies,,NEW YORK,marketing,2023-06-07,-250.0,Platinum
ORD-6537308,BIZ-100321, Velocity Technologies ,VELOCITYTECHNOLOGIES,NEW YORK,MARKETING,2025-14-01,,Silver
ORD-5365912,BIZ-100321,Velocity Technologies LLC,VELOCITYTECHNOLOGIES,New York,Marketing,2025-14-01,,Gold
ORD-2935210,BIZ-100321,VELOCITY TECHNOLOGIES,velocitytechnologies,NEW YORK,marketing,,,bronze
ORD-3268584,BIZ-100322,Velocity Solutions,,NEW YORK,technology,2024-12-30,4014.82,BRONZE
ORD-2244415,BIZ-100322,VELOCITY SOLUTIONS,,New York,TECHNOLOGY,,,BRONZE
ORD-3991546,BIZ-100322,Velocity Solutions,, New York ,Technology,2023-05-20,4034.06,BRONZE
ORD-8421362,BIZ-100322,Velocity Solutions,,New York,technology,2023/06/01,,gold
ORD-1193434,BIZ-100322,Velocity Solutions,velocitysolutions,New York,Technology,2023/02/03,-250.0,Gold
ORD-4194751,BIZ-100322, Velocity Solutions ,velocitysolutions, New York ,technology,2023/03/26,-250.0,gold
ORD-6248651,BIZ-100323, Pioneer Construction ,pioneerconstruction,houston,RETAIL,2023/12/28,15915.5,platinum
ORD-8999013,BIZ-100323,pioneer construction,,Houston,Retail,2024-11-15,-250.0,gold
ORD-7366035,BIZ-100323, Pioneer Construction ,pioneerconstruction, Houston ,RETAIL,11/18/2023,,silver
ORD-6729237,BIZ-100324,IronBridge Manufacturing, ironbridgemanufacturing ,atlanta,logistics,2023-12-20,16260.03,bronze
ORD-5519937,BIZ-100324,IronBridge Manufacturing LLC,IRONBRIDGEMANUFACTURING,atlanta,LOGISTICS,06/02/2023,-250.0,bronze
ORD-1702514,BIZ-100324,IronBridge Manufacturing LLC,ironbridgemanufacturing, Atlanta ,Logistics,2025-14-01,-250.0,BRONZE
ORD-6957204,BIZ-100324,IronBridge Manufacturing,,ATLANTA,Logistics,04/16/2024,397.49,bronze
ORD-9868030,BIZ-100324,IronBridge Manufacturing,,Atlanta,LOGISTICS,2023/09/16,-250.0,Bronze
ORD-9651395,BIZ-100325,PIONEER SYSTEMS,,MIAMI-FORT LAUDERDALE,logistics,09/12/2023,2058.57,GOLD
ORD-7712272,BIZ-100325,Pioneer Systems LLC, pioneersystems ,MIAMI-FORT LAUDERDALE,logistics,,,bronze
ORD-3660746,BIZ-100325,Pioneer Systems,PIONEERSYSTEMS, Miami-Fort Lauderdale ,logistics,2023-11-01,-250.0,bronze
ORD-2746388,BIZ-100325,pioneer systems, pioneersystems ,Miami-Fort Lauderdale,LOGISTICS,08/08/2023,,GOLD
ORD-7269057,BIZ-100325,pioneer systems,pioneersystems,MIAMI-FORT LAUDERDALE,LOGISTICS,2023-12-30,-250.0,Platinum
ORD-4215723,BIZ-100326,Summit Digital,summitdigital, New York ,HEALTHCARE,2023/10/28,,BRONZE
ORD-9897879,BIZ-100326,Summit Digital LLC,summitdigital,NEW YORK,healthcare,08/12/2024,-250.0,BRONZE
ORD-5621002,BIZ-100326,summit digital,SUMMITDIGITAL, New York ,healthcare,07/02/2023,,Platinum
ORD-5888482,BIZ-100327,LUNA FINANCIAL,LUNAFINANCIAL,HOUSTON,Healthcare,2025/05/23,-250.0,SILVER
ORD-3049847,BIZ-100327, Luna Financial ,LUNAFINANCIAL,HOUSTON,Healthcare,12/26/2024,-250.0,Bronze
ORD-1810848,BIZ-100328,MetroPulse Construction LLC,METROPULSECONSTRUCTION,PHOENIX,manufacturing,07/11/2024,8959.8,GOLD
ORD-6419379,BIZ-100328,METROPULSE CONSTRUCTION,metropulseconstruction, Phoenix ,Manufacturing,02/19/2024,-250.0,BRONZE
ORD-6493549,BIZ-100329, Westlake Distribution ,westlakedistribution, Miami-Fort Lauderdale ,manufacturing,2025-14-01,-250.0,gold
ORD-4100912,BIZ-100329,WESTLAKE DISTRIBUTION,westlakedistribution,Miami-Fort Lauderdale,manufacturing,01/11/2023,-250.0,GOLD
ORD-9789075,BIZ-100329,Westlake Distribution,WESTLAKEDISTRIBUTION, Miami-Fort Lauderdale ,MANUFACTURING,2025-14-01,,platinum
ORD-7971116,BIZ-100329,Westlake Distribution,,MIAMI-FORT LAUDERDALE,MANUFACTURING,2023/05/03,3087.74,Gold
ORD-2189717,BIZ-100329,Westlake Distribution,,miami-fort lauderdale,Manufacturing,,-250.0,Bronze
ORD-1442518,BIZ-100330,Vertex Digital LLC,VERTEXDIGITAL, New York ,Hospitality,2025-05-08,8153.56,platinum
ORD-9486798,BIZ-100330,VERTEX DIGITAL,vertexdigital,NEW YORK,HOSPITALITY,2024/09/08,1742.44,Silver
ORD-5931635,BIZ-100330,VERTEX DIGITAL,, New York ,hospitality,02/07/2023,,silver
ORD-7635331,BIZ-100330, Vertex Digital ,,New York,hospitality,05/19/2024,670.91,gold
ORD-1929247,BIZ-100331,Clearwater Distribution LLC,CLEARWATERDISTRIBUTION,los angeles,MANUFACTURING,2025-14-01,4434.24,bronze
ORD-8644182,BIZ-100331,Clearwater Distribution, clearwaterdistribution ,LOS ANGELES,Manufacturing,2023-06-07,,SILVER
ORD-8210737,BIZ-100331,Clearwater Distribution LLC,,LOS ANGELES,MANUFACTURING,,,bronze
ORD-3392360,BIZ-100332,Vertex Networks LLC,VERTEXNETWORKS,los angeles,MANUFACTURING,10/21/2024,-250.0,gold
ORD-9855180,BIZ-100332, Vertex Networks ,VERTEXNETWORKS,los angeles,MANUFACTURING,2025-03-23,-250.0,PLATINUM
ORD-3290010,BIZ-100332, Vertex Networks ,vertexnetworks,LOS ANGELES,Manufacturing,2024/06/25,3111.09,Platinum
ORD-8575481,BIZ-100332,Vertex Networks,,Los Angeles,manufacturing,2024/01/15,4966.63,Silver
ORD-4049729,BIZ-100332,Vertex Networks,,los angeles,manufacturing,2023-10-20,-250.0,platinum
ORD-8058810,BIZ-100332,Vertex Networks LLC,, Los Angeles ,manufacturing,2024/10/02,-250.0,PLATINUM
ORD-9761270,BIZ-100333,redrock systems,REDROCKSYSTEMS,san francisco,technology,2025-14-01,16375.22,SILVER
ORD-2727113,BIZ-100333,redrock systems,redrocksystems,san francisco,technology,,22136.69,silver
ORD-4103023,BIZ-100333,REDROCK SYSTEMS, redrocksystems ,SAN FRANCISCO,TECHNOLOGY,2025-14-01,2863.18,bronze
ORD-1385216,BIZ-100333,RedRock Systems LLC,,SAN FRANCISCO,TECHNOLOGY,09/29/2024,2340.19,Platinum
ORD-3917803,BIZ-100333,REDROCK SYSTEMS, redrocksystems ,SAN FRANCISCO,technology,,-250.0,SILVER
ORD-3324031,BIZ-100334,Pioneer Hospitality LLC,pioneerhospitality,miami-fort lauderdale,Manufacturing,2024/06/16,4804.1,GOLD
ORD-8283798,BIZ-100334,pioneer hospitality,pioneerhospitality,MIAMI-FORT LAUDERDALE,MANUFACTURING,,15890.01,bronze
ORD-5463386,BIZ-100334,Pioneer Hospitality,, Miami-Fort Lauderdale ,manufacturing,2025-14-01,17607.06,gold
ORD-8146319,BIZ-100335,MetroPulse Analytics,METROPULSEANALYTICS,DALLAS-FT. WORTH,manufacturing,2024/05/08,2900.38,Silver
ORD-4221911,BIZ-100335,metropulse analytics,,DALLAS-FT. WORTH,Manufacturing,,-250.0,Silver
ORD-1680518,BIZ-100335,MetroPulse Analytics,METROPULSEANALYTICS, Dallas-Ft. Worth ,Manufacturing,10/03/2024,,platinum
ORD-7531140,BIZ-100335,MetroPulse Analytics,metropulseanalytics,Dallas-Ft. Worth,MANUFACTURING,,6624.28,platinum
ORD-1427572,BIZ-100335,MetroPulse Analytics,metropulseanalytics, Dallas-Ft. Worth ,manufacturing,12/09/2023,,Platinum
ORD-2227468,BIZ-100335,metropulse analytics,metropulseanalytics, Dallas-Ft. Worth ,MANUFACTURING,2024-09-13,-250.0,Bronze
ORD-3410015,BIZ-100336,Crescent Industries, crescentindustries ,DALLAS-FT. WORTH,finance,2024/10/04,,Bronze
ORD-5722802,BIZ-100336, Crescent Industries ,CRESCENTINDUSTRIES,Dallas-Ft. Worth,finance,2025-14-01,,Platinum
ORD-3301718,BIZ-100336,crescent industries,crescentindustries,Dallas-Ft. Worth,finance,2025-14-01,,gold
ORD-2120619,BIZ-100336,crescent industries,crescentindustries, Dallas-Ft. Worth ,finance,,24405.94,silver
ORD-4894211,BIZ-100336,Crescent Industries,CRESCENTINDUSTRIES,dallas-ft. worth,FINANCE,2024-04-09,,Gold
ORD-2327930,BIZ-100337, Pioneer Studios ,pioneerstudios,SAN FRANCISCO,Retail,07/11/2024,,Gold
ORD-8078300,BIZ-100337,PIONEER STUDIOS,,san francisco,Retail,2025-14-01,,bronze
ORD-4194167,BIZ-100337,PIONEER STUDIOS,,San Francisco,retail,,1553.97,PLATINUM
ORD-6419421,BIZ-100337,Pioneer Studios,PIONEERSTUDIOS, San Francisco ,RETAIL,,,Silver
ORD-1887516,BIZ-100337,PIONEER STUDIOS,,SAN FRANCISCO,retail,2023/10/19,-250.0,Gold
ORD-9382875,BIZ-100338,Oakstone Analytics LLC,OAKSTONEANALYTICS,SEATTLE,Healthcare,04/19/2024,,platinum
ORD-4060030,BIZ-100338,Oakstone Analytics,OAKSTONEANALYTICS,seattle,healthcare,2025-14-01,,PLATINUM
ORD-8347263,BIZ-100338,OAKSTONE ANALYTICS,,SEATTLE,healthcare,2024-12-04,21961.52,BRONZE
ORD-1489172,BIZ-100339,clearwater financial,CLEARWATERFINANCIAL, Miami-Fort Lauderdale ,hospitality,02/23/2024,-250.0,PLATINUM
ORD-8192211,BIZ-100339, Clearwater Financial ,clearwaterfinancial, Miami-Fort Lauderdale ,HOSPITALITY,10/13/2024,23763.89,bronze
ORD-3458603,BIZ-100339,Clearwater Financial, clearwaterfinancial ,Miami-Fort Lauderdale,HOSPITALITY,,18178.21,GOLD
ORD-6860345,BIZ-100339,clearwater financial,CLEARWATERFINANCIAL,Miami-Fort Lauderdale,HOSPITALITY,2023/08/18,,Gold
ORD-3522295,BIZ-100340,Skyline Industries,,DALLAS-FT. WORTH,Manufacturing,,,platinum
ORD-9963387,BIZ-100340,skyline industries,SKYLINEINDUSTRIES, Dallas-Ft. Worth ,manufacturing,,2755.1,GOLD
ORD-1633979,BIZ-100340,skyline industries,skylineindustries,DALLAS-FT. WORTH,manufacturing,,,BRONZE
ORD-3180839,BIZ-100340,skyline industries,,dallas-ft. worth,manufacturing,,2609.81,Silver
ORD-9515022,BIZ-100341, Crescent Solutions ,crescentsolutions, Phoenix ,Hospitality,2024/04/07,-250.0,bronze
ORD-7551438,BIZ-100341, Crescent Solutions ,CRESCENTSOLUTIONS,PHOENIX,Hospitality,,2314.83,platinum
ORD-8741107,BIZ-100341, Crescent Solutions ,, Phoenix ,HOSPITALITY,,,BRONZE
ORD-3582270,BIZ-100341,CRESCENT SOLUTIONS, crescentsolutions ,PHOENIX,HOSPITALITY,05/24/2024,-250.0,gold
ORD-4124541,BIZ-100342,OAKSTONE MANUFACTURING, oakstonemanufacturing ,Seattle,healthcare,2024/10/20,,bronze
ORD-6567970,BIZ-100342, Oakstone Manufacturing ,,Seattle,Healthcare,01/26/2024,22995.34,PLATINUM
ORD-7283559,BIZ-100342,oakstone manufacturing, oakstonemanufacturing ,SEATTLE,healthcare,2025-14-01,12881.34,SILVER
ORD-5935250,BIZ-100342,OAKSTONE MANUFACTURING,OAKSTONEMANUFACTURING,SEATTLE,healthcare,,,silver
ORD-4264306,BIZ-100342,Oakstone Manufacturing LLC,,Seattle,HEALTHCARE,2025-14-01,,GOLD
ORD-6668818,BIZ-100343, TrueNorth Partners ,TRUENORTHPARTNERS,miami-fort lauderdale,LOGISTICS,2025-02-18,-250.0,silver
ORD-4729079,BIZ-100343,truenorth partners,,miami-fort lauderdale,Logistics,2025-06-08,4316.21,BRONZE
ORD-7563570,BIZ-100343,truenorth partners, truenorthpartners ,Miami-Fort Lauderdale,logistics,2025-14-01,-250.0,SILVER
ORD-6376114,BIZ-100343, TrueNorth Partners , truenorthpartners ,miami-fort lauderdale,Logistics,01/17/2023,1051.38,Platinum
ORD-2250064,BIZ-100343,TrueNorth Partners,, Miami-Fort Lauderdale ,Logistics,06/08/2024,,platinum
ORD-5515315,BIZ-100343,TrueNorth Partners,truenorthpartners,miami-fort lauderdale,Logistics,2025-14-01,,Gold
ORD-6499003,BIZ-100344,TRUENORTH HOSPITALITY,truenorthhospitality,SAN FRANCISCO,technology,2025-04-27,,Bronze
ORD-9800065,BIZ-100344,TrueNorth Hospitality,TRUENORTHHOSPITALITY, San Francisco ,TECHNOLOGY,2025/01/15,,GOLD
ORD-2830473,BIZ-100344,truenorth hospitality,truenorthhospitality,San Francisco,TECHNOLOGY,2024-12-14,2337.5,PLATINUM
ORD-9786580,BIZ-100344, TrueNorth Hospitality ,,San Francisco,technology,2024-08-28,,GOLD
ORD-9627780,BIZ-100345,Luna Technologies LLC,,new york,MARKETING,2025-05-14,-250.0,bronze
ORD-1979271,BIZ-100345,luna technologies,, New York ,MARKETING,,10973.0,GOLD
ORD-6668862,BIZ-100345,Luna Technologies LLC, lunatechnologies ,new york,marketing,2024/05/19,,SILVER
ORD-3982571,BIZ-100346,Vertex Analytics LLC,VERTEXANALYTICS,chicago,logistics,10/22/2023,,SILVER
ORD-3283803,BIZ-100346,Vertex Analytics,vertexanalytics,Chicago,Logistics,2023/01/27,9591.47,Gold
ORD-3199961,BIZ-100346,Vertex Analytics, vertexanalytics ,chicago,Logistics,2023-08-31,127.29,BRONZE
ORD-8141772,BIZ-100346,Vertex Analytics LLC,VERTEXANALYTICS,Chicago,LOGISTICS,2023/07/28,-250.0,bronze
ORD-9231395,BIZ-100346,VERTEX ANALYTICS,,CHICAGO,LOGISTICS,2025-14-01,,Platinum
ORD-3511627,BIZ-100346,Vertex Analytics,VERTEXANALYTICS,chicago,logistics,2024-02-28,4604.28,BRONZE
ORD-3900342,BIZ-100347,RedRock Supply LLC,redrocksupply,NEW YORK,Finance,04/04/2025,718.85,Platinum
ORD-2553638,BIZ-100347,RedRock Supply,,New York,Finance,,10247.81,silver
ORD-8770973,BIZ-100347,redrock supply,redrocksupply,NEW YORK,FINANCE,2025-14-01,,GOLD
ORD-9054398,BIZ-100348, Velocity Logistics , velocitylogistics ,phoenix,retail,2023/12/25,10312.61,bronze
ORD-1548510,BIZ-100348,velocity logistics,VELOCITYLOGISTICS,Phoenix,retail,2025-14-01,18153.56,PLATINUM
ORD-7584982,BIZ-100348,Velocity Logistics,,PHOENIX,retail,2025-14-01,17908.41,Gold
ORD-4608251,BIZ-100349,REDWOOD TECHNOLOGIES,,ATLANTA,finance,,4836.44,SILVER
ORD-3894805,BIZ-100349,REDWOOD TECHNOLOGIES,,ATLANTA,finance,2025-14-01,,SILVER
ORD-2264379,BIZ-100349,redwood technologies,REDWOODTECHNOLOGIES,ATLANTA,Finance,2024-11-04,12273.85,platinum
ORD-4408903,BIZ-100349,redwood technologies,,atlanta,FINANCE,2025-14-01,,PLATINUM
ORD-9272875,BIZ-100349,REDWOOD TECHNOLOGIES,REDWOODTECHNOLOGIES, Atlanta ,FINANCE,2025-01-31,,Silver
ORD-9357022,BIZ-100350,Redwood Media LLC,redwoodmedia,ATLANTA,FINANCE,,,gold
ORD-3924781,BIZ-100350, Redwood Media ,redwoodmedia,ATLANTA,Finance,2023/07/11,,BRONZE
ORD-2887656,BIZ-100350,REDWOOD MEDIA,,atlanta,Finance,,-250.0,silver
ORD-3503824,BIZ-100350,Redwood Media,redwoodmedia,ATLANTA,FINANCE,2025-14-01,3673.1,BRONZE
ORD-3906926,BIZ-100350,Redwood Media,redwoodmedia,atlanta,finance,2025-14-01,,BRONZE
ORD-9487851,BIZ-100350,Redwood Media LLC,,atlanta,finance,2024-05-30,,Platinum
ORD-4098017,BIZ-100351,TITAN RETAIL,, Chicago ,Logistics,01/01/2024,,silver
ORD-2375897,BIZ-100351,Titan Retail LLC,,chicago,Logistics,2025-14-01,21703.68,silver
ORD-2569831,BIZ-100351,Titan Retail,TITANRETAIL,CHICAGO,logistics,,3771.46,Silver
ORD-9018984,BIZ-100351,titan retail,,CHICAGO,Logistics,,-250.0,bronze
ORD-2386600,BIZ-100351,TITAN RETAIL,, Chicago ,Logistics,,4840.33,Platinum
ORD-3546569,BIZ-100351,Titan Retail,TITANRETAIL,CHICAGO,Logistics,2025-14-01,20053.2,gold
ORD-2497141,BIZ-100352,BluePeak Partners,bluepeakpartners, Dallas-Ft. Worth ,HEALTHCARE,09/12/2024,734.56,platinum
ORD-1535484,BIZ-100352, BluePeak Partners ,BLUEPEAKPARTNERS,dallas-ft. worth,healthcare,,23648.05,platinum
ORD-5925995,BIZ-100353,Apex Distribution LLC,APEXDISTRIBUTION, San Francisco ,HOSPITALITY,2023/02/07,5268.18,Bronze
ORD-6057746,BIZ-100353,Apex Distribution LLC,apexdistribution,SAN FRANCISCO,HOSPITALITY,2024-10-28,-250.0,Platinum
ORD-9804957,BIZ-100353,APEX DISTRIBUTION, apexdistribution ,San Francisco,hospitality,2024/02/09,,bronze
ORD-4248973,BIZ-100354,summit retail, summitretail , Dallas-Ft. Worth ,Hospitality,01/18/2023,-250.0,platinum
ORD-3150894,BIZ-100354,Summit Retail LLC,,Dallas-Ft. Worth,Hospitality,2023-12-20,,silver
ORD-7023290,BIZ-100354,Summit Retail LLC, summitretail ,dallas-ft. worth,HOSPITALITY,2024/03/10,3836.6,Silver
ORD-3620107,BIZ-100355,Summit Industries,SUMMITINDUSTRIES, Seattle ,Retail,2025-14-01,,silver
ORD-9302324,BIZ-100355,summit industries,summitindustries,SEATTLE,retail,,401.44,bronze
ORD-1375480,BIZ-100356, IronBridge Technologies ,IRONBRIDGETECHNOLOGIES,SEATTLE,Finance,2025/06/01,2702.13,SILVER
ORD-5379891,BIZ-100356,IRONBRIDGE TECHNOLOGIES,ironbridgetechnologies,SEATTLE,finance,2023/11/24,258.68,platinum
ORD-7803832,BIZ-100356, IronBridge Technologies ,, Seattle ,FINANCE,2025-14-01,4475.91,SILVER
ORD-6839010,BIZ-100356,ironbridge technologies, ironbridgetechnologies , Seattle ,Finance,2024-03-29,21831.57,Silver
ORD-8284413,BIZ-100356,IronBridge Technologies,ironbridgetechnologies,Seattle,finance,04/17/2024,-250.0,Gold
ORD-1447035,BIZ-100357, MetroPulse Supply ,,MIAMI-FORT LAUDERDALE,Manufacturing,2025-14-01,2053.33,Bronze
ORD-8110272,BIZ-100357,MetroPulse Supply LLC,metropulsesupply,Miami-Fort Lauderdale,manufacturing,06/15/2023,,Gold
ORD-1511403,BIZ-100358,Harborview Networks, harborviewnetworks ,Phoenix,HEALTHCARE,08/29/2024,,Gold
ORD-1904008,BIZ-100358, Harborview Networks ,HARBORVIEWNETWORKS,phoenix,Healthcare,09/10/2023,-250.0,Silver
ORD-6037133,BIZ-100358,HARBORVIEW NETWORKS,,PHOENIX,Healthcare,2024-05-18,16302.62,SILVER
ORD-9860422,BIZ-100359,vertex technologies,, San Francisco ,retail,2025-14-01,14923.48,Gold
ORD-1091715,BIZ-100359,vertex technologies,VERTEXTECHNOLOGIES,SAN FRANCISCO,retail,2025-14-01,,Silver
ORD-8339610,BIZ-100359, Vertex Technologies ,,SAN FRANCISCO,Retail,2025/05/08,15492.32,PLATINUM
ORD-8969234,BIZ-100359,Vertex Technologies,vertextechnologies,San Francisco,RETAIL,2025-14-01,,Platinum
ORD-1418312,BIZ-100359,Vertex Technologies,vertextechnologies,San Francisco,RETAIL,,,gold
ORD-5407277,BIZ-100359,Vertex Technologies LLC,VERTEXTECHNOLOGIES,San Francisco,retail,,,platinum
ORD-5182400,BIZ-100360,Velocity Partners, velocitypartners ,MIAMI-FORT LAUDERDALE,Manufacturing,2023/11/19,-250.0,Silver
ORD-9336696,BIZ-100360, Velocity Partners ,, Miami-Fort Lauderdale ,manufacturing,2024-10-24,-250.0,Bronze
ORD-7955435,BIZ-100361, Skyline Media ,,atlanta,Finance,2025-14-01,24109.04,silver
ORD-5809273,BIZ-100361,Skyline Media,, Atlanta ,finance,2024/05/11,,bronze
ORD-9646777,BIZ-100362,Clearwater Consulting LLC,,seattle,manufacturing,,,gold
ORD-5431092,BIZ-100362,CLEARWATER CONSULTING,,SEATTLE,Manufacturing,2023-03-10,-250.0,GOLD
ORD-2493555,BIZ-100362, Clearwater Consulting ,clearwaterconsulting,SEATTLE,manufacturing,04/19/2023,,Gold
ORD-2404057,BIZ-100363,VERTEX FINANCIAL, vertexfinancial , Miami-Fort Lauderdale ,Marketing,03/29/2025,509.15,PLATINUM
ORD-9449836,BIZ-100363,Vertex Financial LLC, vertexfinancial ,Miami-Fort Lauderdale,Marketing,,,BRONZE
ORD-3696372,BIZ-100363,Vertex Financial,,miami-fort lauderdale,marketing,,,BRONZE
ORD-8342847,BIZ-100363,Vertex Financial,,MIAMI-FORT LAUDERDALE,Marketing,01/18/2024,,SILVER
ORD-2571975,BIZ-100363,VERTEX FINANCIAL,VERTEXFINANCIAL, Miami-Fort Lauderdale ,marketing,04/29/2024,1567.82,GOLD
ORD-9383312,BIZ-100363,Vertex Financial LLC, vertexfinancial ,MIAMI-FORT LAUDERDALE,marketing,2025-14-01,,PLATINUM
